olympic_id,sport_key,event,athlete,country,result,medal
26,SWI,4x100m Freestyle Relay Men,Johan Kenkhuis,NED,3:14.36,SILVER
26,SWI,4x100m Freestyle Relay Men,Gary Hall Jr.,USA,3:14.62,BRONZE
26,SWI,4x100m Freestyle Relay Men,Ian Crocker,USA,3:14.62,BRONZE
26,SWI,4x100m Freestyle Relay Men,Nate Dusing,USA,3:14.62,BRONZE
26,SWI,4x100m Freestyle Relay Men,Jason Lezak,USA,3:14.62,BRONZE
26,SWI,4x100m Freestyle Relay Men,Michael Phelps,USA,3:14.62,BRONZE
26,SWI,4x100m Freestyle Relay Men,Gabe Woodward,USA,3:14.62,BRONZE
26,SWI,4x100m Freestyle Relay Men,Neil Walker,USA,3:14.62,BRONZE
26,SWI,4x200m Freestyle Relay Men,Peter Vanderkaay,USA,7:07.33,GOLD
26,SWI,4x200m Freestyle Relay Men,Michael Phelps,USA,7:07.33,GOLD
26,SWI,4x200m Freestyle Relay Men,Ryan Lochte,USA,7:07.33,GOLD
26,SWI,4x200m Freestyle Relay Men,Scott Goldblatt,USA,7:07.33,GOLD
26,SWI,4x200m Freestyle Relay Men,Dan Ketchum,USA,7:07.33,GOLD
26,SWI,4x200m Freestyle Relay Men,Klete Keller,USA,7:07.33,GOLD
26,SWI,4x200m Freestyle Relay Men,Grant Hackett,AUS,7:07.46,SILVER
26,SWI,4x200m Freestyle Relay Men,Michael Klim,AUS,7:07.46,SILVER
26,SWI,4x200m Freestyle Relay Men,Todd Pearson,AUS,7:07.46,SILVER
26,SWI,4x200m Freestyle Relay Men,Antony Matkovich,AUS,7:07.46,SILVER
26,SWI,4x200m Freestyle Relay Men,Nicholas Sprenger,AUS,7:07.46,SILVER
26,SWI,4x200m Freestyle Relay Men,Craig Stevens,AUS,7:07.46,SILVER
26,SWI,4x200m Freestyle Relay Men,Ian Thorpe,AUS,7:07.46,SILVER
26,SWI,4x200m Freestyle Relay Men,Massimiliano Rosolino,ITA,7:11.83,BRONZE
26,SWI,4x200m Freestyle Relay Men,Matteo Pelliciari,ITA,7:11.83,BRONZE
26,SWI,4x200m Freestyle Relay Men,Filippo Magnini,ITA,7:11.83,BRONZE
26,SWI,4x200m Freestyle Relay Men,Emiliano Brembilla,ITA,7:11.83,BRONZE
26,SWI,4x200m Freestyle Relay Men,Federico Cappellazzo,ITA,7:11.83,BRONZE
26,SWI,4x200m Freestyle Relay Men,Simone Cercato,ITA,7:11.83,BRONZE
26,SWI,4x100m Medley Relay Men,Ian Crocker,USA,3:30.68,GOLD
26,SWI,4x100m Medley Relay Men,Brendan Hansen,USA,3:30.68,GOLD
26,SWI,4x100m Medley Relay Men,Mark Gangloff,USA,3:30.68,GOLD
26,SWI,4x100m Medley Relay Men,Jason Lezak,USA,3:30.68,GOLD
26,SWI,4x100m Medley Relay Men,Lenny Krayzelburg,USA,3:30.68,GOLD
26,SWI,4x100m Medley Relay Men,Aaron Peirsol,USA,3:30.68,GOLD
26,SWI,4x100m Medley Relay Men,Michael Phelps,USA,3:30.68,GOLD
26,SWI,4x100m Medley Relay Men,Neil Walker,USA,3:30.68,GOLD
26,SWI,4x100m Medley Relay Men,Thomas Rupprath,GER,3:33.62,SILVER
26,SWI,4x100m Medley Relay Men,Jens Kruppa,GER,3:33.62,SILVER
26,SWI,4x100m Medley Relay Men,Helge Meeuw,GER,3:33.62,SILVER
26,SWI,4x100m Medley Relay Men,Steffen Driesen,GER,3:33.62,SILVER
26,SWI,4x100m Medley Relay Men,Lars Conrad,GER,3:33.62,SILVER
26,SWI,4x100m Medley Relay Men,Yoshihiro Okumura,JPN,3:35.22,BRONZE
26,SWI,4x100m Medley Relay Men,Tomomi Morita,JPN,3:35.22,BRONZE
26,SWI,4x100m Medley Relay Men,Kosuke Kitajima,JPN,3:35.22,BRONZE
26,SWI,4x100m Medley Relay Men,Takashi Yamamoto,JPN,3:35.22,BRONZE
26,SWI,50m Freestyle Women,Inge de Bruijn,NED,24.58,GOLD
26,SWI,50m Freestyle Women,Malia Metella,FRA,24.89,SILVER
26,SWI,50m Freestyle Women,Lisbeth Lenton,AUS,24.91,BRONZE
26,SWI,100m Freestyle Women,Jodie Henry,AUS,53.84,GOLD
26,SWI,100m Freestyle Women,Inge de Bruijn,NED,54.16,SILVER
26,SWI,100m Freestyle Women,Natalie Coughlin,USA,54.40,BRONZE
26,SWI,200m Freestyle Women,Camelia Potec,ROM,1:58.03,GOLD
26,SWI,200m Freestyle Women,Federica Pellegrini,ITA,1:58.22,SILVER
26,SWI,200m Freestyle Women,Solenne Figues,FRA,1:58.45,BRONZE
26,SWI,400m Freestyle Women,Laure Manaudou,FRA,4:05.34,GOLD
26,SWI,400m Freestyle Women,Otylia Jedrzejczak,POL,4:05.84,SILVER
26,SWI,400m Freestyle Women,Kaitlin Sandeno,USA,4:06.19,BRONZE
26,SWI,800m Freestyle Women,Ai Shibata,JPN,8:24.54,GOLD
26,SWI,800m Freestyle Women,Laure Manaudou,FRA,8:24.96,SILVER
26,SWI,800m Freestyle Women,Diana Munz,USA,8:26.61,BRONZE
26,SWI,100m Backstroke Women,Natalie Coughlin,USA,1:00.37,GOLD
26,SWI,100m Backstroke Women,Kirsty Coventry,ZIM,1:00.50,SILVER
26,SWI,100m Backstroke Women,Laure Manaudou,FRA,1:00.88,BRONZE
26,SWI,200m Backstroke Women,Kirsty Coventry,ZIM,2:09.19,GOLD
26,SWI,200m Backstroke Women,Stanislava Komarova,RUS,2:09.72,SILVER
26,SWI,200m Backstroke Women,Reiko Nakamura,JPN,2:09.88,BRONZE
26,SWI,200m Backstroke Women,Antje Buschschulte,GER,2:09.88,BRONZE
26,SWI,100m Breaststroke Women,Xuejuan Luo,CHN,1:06.64,GOLD
26,SWI,100m Breaststroke Women,Brooke Hanson,AUS,1:07.15,SILVER
26,SWI,100m Breaststroke Women,Leisel Jones,AUS,1:07.16,BRONZE
26,SWI,200m Breaststroke Women,Amanda Beard,USA,2:23.37,GOLD
26,SWI,200m Breaststroke Women,Leisel Jones,AUS,2:23.60,SILVER
26,SWI,200m Breaststroke Women,Anne Poleska,GER,2:25.82,BRONZE
26,SWI,100m Butterfly Women,Petria Thomas,AUS,57.52,GOLD
26,SWI,100m Butterfly Women,Otylia Jedrzejczak,POL,57.84,SILVER
26,SWI,100m Butterfly Women,Inge de Bruijn,NED,57.99,BRONZE
26,SWI,200m Butterfly Women,Otylia Jedrzejczak,POL,2:06.05,GOLD
26,SWI,200m Butterfly Women,Petria Thomas,AUS,2:06.36,SILVER
26,SWI,200m Butterfly Women,Yuko Nakanishi,JPN,2:08.04,BRONZE
26,SWI,200m Individual Medley Women,Yana Klochkova,UKR,2:11.14,GOLD
26,SWI,200m Individual Medley Women,Amanda Beard,USA,2:11.70,SILVER
26,SWI,200m Individual Medley Women,Kirsty Coventry,ZIM,2:12.72,BRONZE
26,SWI,400m Individual Medley Women,Yana Klochkova,UKR,4:34.83,GOLD
26,SWI,400m Individual Medley Women,Kaitlin Sandeno,USA,4:34.95,SILVER
26,SWI,400m Individual Medley Women,Georgina Bardach,ARG,4:37.51,BRONZE
26,SWI,4x100m Freestyle Relay Women,Jodie Henry,AUS,3:35.94,GOLD
26,SWI,4x100m Freestyle Relay Women,Sarah Ryan,AUS,3:35.94,GOLD
26,SWI,4x100m Freestyle Relay Women,Petria Thomas,AUS,3:35.94,GOLD
26,SWI,4x100m Freestyle Relay Women,Lisbeth Lenton,AUS,3:35.94,GOLD
26,SWI,4x100m Freestyle Relay Women,Alice Mills,AUS,3:35.94,GOLD
26,SWI,4x100m Freestyle Relay Women,Colleen Lanne,USA,3:36.39,SILVER
26,SWI,4x100m Freestyle Relay Women,Kara Lynn Joyce,USA,3:36.39,SILVER
26,SWI,4x100m Freestyle Relay Women,Maritza Correia,USA,3:36.39,SILVER
26,SWI,4x100m Freestyle Relay Women,Lindsay Benko,USA,3:36.39,SILVER
26,SWI,4x100m Freestyle Relay Women,Natalie Coughlin,USA,3:36.39,SILVER
26,SWI,4x100m Freestyle Relay Women,Amanda Weir,USA,3:36.39,SILVER
26,SWI,4x100m Freestyle Relay Women,Jenny Thompson,USA,3:36.39,SILVER
26,SWI,4x100m Freestyle Relay Women,Marleen Veldhuis,NED,3:37.59,BRONZE
26,SWI,4x100m Freestyle Relay Women,Inge de Bruijn,NED,3:37.59,BRONZE
26,SWI,4x100m Freestyle Relay Women,Inge Dekker,NED,3:37.59,BRONZE
26,SWI,4x100m Freestyle Relay Women,Chantal Groot,NED,3:37.59,BRONZE
26,SWI,4x100m Freestyle Relay Women,Annabel Kosten,NED,3:37.59,BRONZE
26,SWI,4x100m Medley Relay Women,Alice Mills,AUS,3:57.32,GOLD
26,SWI,4x100m Medley Relay Women,Petria Thomas,AUS,3:57.32,GOLD
26,SWI,4x100m Medley Relay Women,Giaan Rooney,AUS,3:57.32,GOLD
26,SWI,4x100m Medley Relay Women,Brooke Hanson,AUS,3:57.32,GOLD
26,SWI,4x100m Medley Relay Women,Jodie Henry,AUS,3:57.32,GOLD
26,SWI,4x100m Medley Relay Women,Leisel Jones,AUS,3:57.32,GOLD
26,SWI,4x100m Medley Relay Women,Jessicah Schipper,AUS,3:57.32,GOLD
26,SWI,4x100m Medley Relay Women,Jenny Thompson,USA,3:59.12,SILVER
26,SWI,4x100m Medley Relay Women,Amanda Weir,USA,3:59.12,SILVER
26,SWI,4x100m Medley Relay Women,Kara Lynn Joyce,USA,3:59.12,SILVER
26,SWI,4x100m Medley Relay Women,Tara Kirk,USA,3:59.12,SILVER
26,SWI,4x100m Medley Relay Women,Natalie Coughlin,USA,3:59.12,SILVER
26,SWI,4x100m Medley Relay Women,Haley Cope,USA,3:59.12,SILVER
26,SWI,4x100m Medley Relay Women,Amanda Beard,USA,3:59.12,SILVER
26,SWI,4x100m Medley Relay Women,Rachel Komisarz,USA,3:59.12,SILVER
26,SWI,4x100m Medley Relay Women,Sarah Pöwe,GER,4:00.72,BRONZE
26,SWI,4x100m Medley Relay Women,Antje Buschschulte,GER,4:00.72,BRONZE
26,SWI,4x100m Medley Relay Women,Franziska van Almsick,GER,4:00.72,BRONZE
26,SWI,4x200m Freestyle Relay Women,Dana Vollmer,USA,7:53.42,GOLD
26,SWI,4x200m Freestyle Relay Women,Rhi Jeffrey,USA,7:53.42,GOLD
26,SWI,4x200m Freestyle Relay Women,Lindsay Benko,USA,7:53.42,GOLD
26,SWI,4x200m Freestyle Relay Women,Natalie Coughlin,USA,7:53.42,GOLD
26,SWI,4x200m Freestyle Relay Women,Carly Piper,USA,7:53.42,GOLD
26,SWI,4x200m Freestyle Relay Women,Kaitlin Sandeno,USA,7:53.42,GOLD
26,SWI,4x200m Freestyle Relay Women,Rachel Komisarz,USA,7:53.42,GOLD
26,SWI,4x200m Freestyle Relay Women,Ji Li,CHN,7:55.97,SILVER
26,SWI,4x200m Freestyle Relay Women,Jiaying Pang,CHN,7:55.97,SILVER
26,SWI,4x200m Freestyle Relay Women,Yu Yang,CHN,7:55.97,SILVER
26,SWI,4x200m Freestyle Relay Women,Yanwei Xu,CHN,7:55.97,SILVER
26,SWI,4x200m Freestyle Relay Women,Yingwen Zhu,CHN,7:55.97,SILVER
26,SWI,4x200m Freestyle Relay Women,Franziska van Almsick,GER,7:57.35,BRONZE
26,SWI,4x200m Freestyle Relay Women,Hannah Stockbauer,GER,7:57.35,BRONZE
26,SWI,4x200m Freestyle Relay Women,Antje Buschschulte,GER,7:57.35,BRONZE
26,SWI,4x200m Freestyle Relay Women,Petra Dallmann,GER,7:57.35,BRONZE
26,SWI,4x200m Freestyle Relay Women,Janina Götz,GER,7:57.35,BRONZE
26,SYN,Synchronised Swimming Duet,Anastasia Ermakova,RUS,49.917,GOLD
26,SYN,Synchronised Swimming Duet,Anastasia Davydova,RUS,49.917,GOLD
26,SYN,Synchronised Swimming Duet,Miya Tachibana,JPN,49.417,SILVER
26,SYN,Synchronised Swimming Duet,Miho Takeda,JPN,49.417,SILVER
26,SYN,Synchronised Swimming Duet,Anna Kozlova,USA,48.584,BRONZE
26,SYN,Synchronised Swimming Duet,Alison Bartosik,USA,48.584,BRONZE
26,SYN,Synchronised Team Women,Olga Brusnikina,RUS,99.501,GOLD
26,SYN,Synchronised Team Women,Anastasia Ermakova,RUS,99.501,GOLD
26,SYN,Synchronised Team Women,Anastasia Davydova,RUS,99.501,GOLD
26,SYN,Synchronised Team Women,Elvira Khasyanova,RUS,99.501,GOLD
26,SYN,Synchronised Team Women,Maria Kiseleva,RUS,99.501,GOLD
26,SYN,Synchronised Team Women,Olga Novokshchenova,RUS,99.501,GOLD
26,SYN,Synchronised Team Women,Anna Shorina,RUS,99.501,GOLD
26,SYN,Synchronised Team Women,Elena Azarova,RUS,99.501,GOLD
26,SYN,Synchronised Team Women,Emiko Suzuki,JPN,98.501,SILVER
26,SYN,Synchronised Team Women,Miya Tachibana,JPN,98.501,SILVER
26,SYN,Synchronised Team Women,Miho Takeda,JPN,98.501,SILVER
26,SYN,Synchronised Team Women,Juri Tatsumi,JPN,98.501,SILVER
26,SYN,Synchronised Team Women,Yoko Yoneda,JPN,98.501,SILVER
26,SYN,Synchronised Team Women,Kanako Kitao,JPN,98.501,SILVER
26,SYN,Synchronised Team Women,Michiyo Fujimaru,JPN,98.501,SILVER
26,SYN,Synchronised Team Women,Saho Harada,JPN,98.501,SILVER
26,SYN,Synchronised Team Women,Rebecca Jasontek,USA,97.418,BRONZE
26,SYN,Synchronised Team Women,Tamara Crow,USA,97.418,BRONZE
26,SYN,Synchronised Team Women,Alison Bartosik,USA,97.418,BRONZE
26,SYN,Synchronised Team Women,Anna Kozlova,USA,97.418,BRONZE
26,SYN,Synchronised Team Women,Sara Lowe,USA,97.418,BRONZE
26,SYN,Synchronised Team Women,Lauren McFall,USA,97.418,BRONZE
26,SYN,Synchronised Team Women,Stephanie Nesbitt,USA,97.418,BRONZE
26,SYN,Synchronised Team Women,Kendra Zanotto,USA,97.418,BRONZE
26,TAB,Men's Singles,Seung-Min Ryu,KOR,,GOLD
26,TAB,Men's Singles,Hao Wang,CHN,,SILVER
26,TAB,Men's Singles,Liqin Wang,CHN,,BRONZE
26,TAB,Men's Doubles,Qi Chen,CHN,,GOLD
26,TAB,Men's Doubles,Lin Ma,CHN,,GOLD
26,TAB,Men's Doubles,Lai Chak Ko,HKG,,SILVER
26,TAB,Men's Doubles,Ching Li,HKG,,SILVER
26,TAB,Men's Doubles,Finn Tugwell,DEN,,BRONZE
26,TAB,Men's Doubles,Michael Maze,DEN,,BRONZE
26,TAB,Women's Singles,Yining Zhang,CHN,,GOLD
26,TAB,Women's Singles,Hyang Mi Kim,PRK,,SILVER
26,TAB,Women's Singles,Kyung-Ah Kim,KOR,,BRONZE
26,TAB,Women's Doubles,Yining Zhang,CHN,,GOLD
26,TAB,Women's Doubles,Nan Wang,CHN,,GOLD
26,TAB,Women's Doubles,Eun-Mi Seok,KOR,,SILVER
26,TAB,Women's Doubles,Eun-Sil Lee,KOR,,SILVER
26,TAB,Women's Doubles,Jianfeng Niu,CHN,,BRONZE
26,TAB,Women's Doubles,Yue Guo,CHN,,BRONZE
26,TKD,58kg Men,Mu Yen Chu,TPE,,GOLD
26,TKD,58kg Men,Oscar Salazar,MEX,,SILVER
26,TKD,58kg Men,Tamer Bayoumi,EGY,,BRONZE
26,TKD,68kg Men,Hadi Saei Bonehkohal,IRI,,GOLD
26,TKD,68kg Men,Chih-Hsiung Huang,TPE,,SILVER
26,TKD,68kg Men,Myeong-Seob Song,KOR,,BRONZE
26,TKD,80kg Men,Steven Lopez,USA,,GOLD
26,TKD,80kg Men,Bahri Tanrikulu,TUR,,SILVER
26,TKD,80kg Men,Yossef Karami,IRI,,BRONZE
26,TKD,over 80kg Men,Dae-Sung Moon,KOR,,GOLD
26,TKD,over 80kg Men,Alexandros Nikolaidis,GRE,,SILVER
26,TKD,over 80kg Men,Pascal Gentil,FRA,,BRONZE
26,TKD,49kg Women,Shih Hsin Chen,TPE,,GOLD
26,TKD,49kg Women,Yanelis Labrada,CUB,,SILVER
26,TKD,49kg Women,Yaowapa Boorapolchai,THA,,BRONZE
26,TKD,57kg Women,Ji-Won Jang,KOR,,GOLD
26,TKD,57kg Women,Nia Abdallah,USA,,SILVER
26,TKD,57kg Women,Iridia Salazar,MEX,,BRONZE
26,TKD,67kg Women,Wei Luo,CHN,,GOLD
26,TKD,67kg Women,Elisavet Mystakidou,GRE,,SILVER
26,TKD,67kg Women,Kyung-Sun Hwang,KOR,,BRONZE
26,TKD,over 67kg Women,Zhong Chen,CHN,,GOLD
26,TKD,over 67kg Women,Myriam Baverel,FRA,,SILVER
26,TKD,over 67kg Women,Adriana Carmona,VEN,,BRONZE
26,TEN,Men's Singles,Nicolas Massu,CHI,,GOLD
26,TEN,Men's Singles,Mardy Fish,USA,,SILVER
26,TEN,Men's Singles,Fernando Gonzalez,CHI,,BRONZE
26,TEN,Men's Doubles,Fernando Gonzalez,CHI,,GOLD
26,TEN,Men's Doubles,Nicolas Massu,CHI,,GOLD
26,TEN,Men's Doubles,Rainer Schüttler,GER,,SILVER
26,TEN,Men's Doubles,Nicolas Kiefer,GER,,SILVER
26,TEN,Men's Doubles,Ivan Ljubicic,CRO,,BRONZE
26,TEN,Men's Doubles,Mario Ancic,CRO,,BRONZE
26,TEN,Women's Singles,Justine Henin Hardenne,BEL,,GOLD
26,TEN,Women's Singles,Amelie Mauresmo,FRA,,SILVER
26,TEN,Women's Singles,Alicia Molik,AUS,,BRONZE
26,TEN,Women's Doubles,Tian Tian Sun,CHN,,GOLD
26,TEN,Women's Doubles,Ting Li,CHN,,GOLD
26,TEN,Women's Doubles,Conchita Martinez,ESP,,SILVER
26,TEN,Women's Doubles,Virginia Ruano Pascual,ESP,,SILVER
26,TEN,Women's Doubles,Patricia Tarabini,ARG,,BRONZE
26,TEN,Women's Doubles,Paola Suarez,ARG,,BRONZE
26,ATH,100m Men,Justin Gatlin,USA,9.85,GOLD
26,ATH,100m Men,Francis Obikwelu,POR,9.86,SILVER
26,ATH,100m Men,Maurice Greene,USA,9.87,BRONZE
26,ATH,200m Men,Shawn Crawford,USA,19.79,GOLD
26,ATH,200m Men,Bernard Williams III,USA,20.01,SILVER
26,ATH,200m Men,Justin Gatlin,USA,20.03,BRONZE
26,ATH,400m Men,Jeremy Wariner,USA,44.00,GOLD
26,ATH,400m Men,Otis Harris Jr,USA,44.16,SILVER
26,ATH,400m Men,Derrick Brew,USA,44.42,BRONZE
26,ATH,800m Men,Yuriy Borzakovskiy,RUS,1:44.45,GOLD
26,ATH,800m Men,Mbulaeni Mulaudzi,RSA,1:44.61,SILVER
26,ATH,800m Men,Wilson Kipketer,DEN,1:44.65,BRONZE
26,ATH,1500m Men,Hicham el Guerrouj,MAR,3:34.18,GOLD
26,ATH,1500m Men,Bernard Lagat,KEN,3:34.30,SILVER
26,ATH,1500m Men,Rui Silva,POR,3:34.68,BRONZE
26,ATH,5000m Men,Hicham el Guerrouj,MAR,13:14.39,GOLD
26,ATH,5000m Men,Kenenisa Bekele,ETH,13:14.59,SILVER
26,ATH,5000m Men,Eliud Kipchoge,KEN,13:15.10,BRONZE
26,ATH,10000m Men,Kenenisa Bekele,ETH,27:05.10,GOLD
26,ATH,10000m Men,Seleshi Sehen,ETH,27:09.39,SILVER
26,ATH,10000m Men,Zersenay Tadesse,ERI,27:22.57,BRONZE
26,ATH,Marathon Men,Stefano Baldini,ITA,2:10:55,GOLD
26,ATH,Marathon Men,Mebrahtom Keflezighi,USA,2:11:29,SILVER
26,ATH,Marathon Men,Vanderlei Lima,BRA,2:12:11,BRONZE
26,ATH,110m Hurdles Men,Xiang Liu,CHN,12.91,GOLD
26,ATH,110m Hurdles Men,Terrence Trammell,USA,13.18,SILVER
26,ATH,110m Hurdles Men,Anier Garcia,CUB,13.20,BRONZE
26,ATH,400m Hurdles Men,Felix Sanchez,DOM,47.63,GOLD
26,ATH,400m Hurdles Men,Danny McFarlane,JAM,48.11,SILVER
26,ATH,400m Hurdles Men,Naman Keita,FRA,48.26,BRONZE
26,ATH,3000m Steeplechase Men,Ezekiel Kemboi,KEN,8:05.81,GOLD
26,ATH,3000m Steeplechase Men,Brimin Kiprop,KEN,8:06.11,SILVER
26,ATH,3000m Steeplechase Men,Paul Kipsiele Koech,KEN,8:06.64,BRONZE
26,ATH,4x100m Relay Men,Mark Lewis-Francis,GBR,38.07,GOLD
26,ATH,4x100m Relay Men,Jason Gardener,GBR,38.07,GOLD
26,ATH,4x100m Relay Men,Marlon Devonish,GBR,38.07,GOLD
26,ATH,4x100m Relay Men,Darren Campbell,GBR,38.07,GOLD
26,ATH,4x100m Relay Men,Shawn Crawford,USA,38.08,SILVER
26,ATH,4x100m Relay Men,Justin Gatlin,USA,38.08,SILVER
26,ATH,4x100m Relay Men,Maurice Greene,USA,38.08,SILVER
26,ATH,4x100m Relay Men,Coby Miller,USA,38.08,SILVER
26,ATH,4x100m Relay Men,Uchenna Emedolu,NGR,38.23,BRONZE
26,ATH,4x100m Relay Men,Olusoji Fasuba,NGR,38.23,BRONZE
26,ATH,4x100m Relay Men,Aaron Egbele,NGR,38.23,BRONZE
26,ATH,4x100m Relay Men,Deji Aliu,NGR,38.23,BRONZE
26,ATH,4x400m Relay Men,Derrick Brew,USA,2:55.91,GOLD
26,ATH,4x400m Relay Men,Otis Harris Jr,USA,2:55.91,GOLD
26,ATH,4x400m Relay Men,Darold Williamson,USA,2:55.91,GOLD
26,ATH,4x400m Relay Men,Jeremy Wariner,USA,2:55.91,GOLD
26,ATH,4x400m Relay Men,Clinton Hill,AUS,3:00.60,SILVER
26,ATH,4x400m Relay Men,Patrick Dwyer,AUS,3:00.60,SILVER
26,ATH,4x400m Relay Men,Mark Ormrod,AUS,3:00.60,SILVER
26,ATH,4x400m Relay Men,John Steffensen,AUS,3:00.60,SILVER
26,ATH,4x400m Relay Men,James Godday,NGR,3:00.90,BRONZE
26,ATH,4x400m Relay Men,Musa Audu,NGR,3:00.90,BRONZE
26,ATH,4x400m Relay Men,Saul Weigopwa,NGR,3:00.90,BRONZE
26,ATH,4x400m Relay Men,Enefiok Udo-Obong,NGR,3:00.90,BRONZE
26,ATH,20km Walk Men,Ivano Brugnetti,ITA,1:19:40,GOLD
26,ATH,20km Walk Men,Francisco Javier Fernandez,ESP,1:19:45,SILVER
26,ATH,20km Walk Men,Nathan Deakes,AUS,1:20:02,BRONZE
26,ATH,50km Walk Men,Robert Korzeniowski,POL,3:38:46,GOLD
26,ATH,50km Walk Men,Denis Nizhegorodov,RUS,3:42:50,SILVER
26,ATH,50km Walk Men,Aleksey Voyevodin,RUS,3:43:34,BRONZE
26,ATH,High Jump Men,Stefan Holm,SWE,2.36,GOLD
26,ATH,High Jump Men,Matt Hemingway,USA,2.34,SILVER
26,ATH,High Jump Men,Jaroslav Baba,CZR,2.34,BRONZE
26,ATH,Pole Vault Men,Timothy Mack,USA,5.95,GOLD
26,ATH,Pole Vault Men,Toby Stevenson,USA,5.90,SILVER
26,ATH,Pole Vault Men,Giuseppe Gibilisco,ITA,5.85,BRONZE
26,ATH,Long Jump Men,Dwight Phillips,USA,8.59,GOLD
26,ATH,Long Jump Men,John Moffitt,USA,8.47,SILVER
26,ATH,Long Jump Men,Joan Lino Martinez,ESP,8.32,BRONZE
26,ATH,Triple Jump Men,Christian Olsson,SWE,17.79,GOLD
26,ATH,Triple Jump Men,Marian Oprea,ROM,17.55,SILVER
26,ATH,Triple Jump Men,Danila Burkenya,RUS,17.48,BRONZE
26,ATH,Shot Put Men,Yuriy Bilonog,UKR,21.16,GOLD
26,ATH,Shot Put Men,Adam Nelson,USA,21.16,SILVER
26,ATH,Shot Put Men,Joachim Olsen,DEN,21.07,BRONZE
26,ATH,Discus Throw Men,Virgilijus Alekna,LTU,69.89,GOLD
26,ATH,Discus Throw Men,Zoltan Kovago,HUN,67.04,SILVER
26,ATH,Discus Throw Men,Aleksander Tammert,EST,66.66,BRONZE
26,ATH,Hammer Throw Men,Koji Murofushi,JPN,82.91,GOLD
26,ATH,Hammer Throw Men,Ivan Tikhon,BLR,79.81,SILVER
26,ATH,Hammer Throw Men,Esref Apak,TUR,79.51,BRONZE
26,ATH,Javelin Throw Men,Andreas Thorkildsen,NOR,86.50,GOLD
26,ATH,Javelin Throw Men,Vadims Vasilevskis,LAT,84.95,SILVER
26,ATH,Javelin Throw Men,Sergey Makarov,RUS,84.84,BRONZE
26,ATH,Decathlon Men,Roman Sebrle,CZR,8893,GOLD
26,ATH,Decathlon Men,Bryan Clay,USA,8820,SILVER
26,ATH,Decathlon Men,Dmitriy Karpov,KAZ,8725,BRONZE
26,ATH,100m Women,Yuliya Nesterenko,BLR,10.93,GOLD
26,ATH,100m Women,Lauryn Williams,USA,10.96,SILVER
26,ATH,100m Women,Veronica Campbell,JAM,10.97,BRONZE
26,ATH,200m Women,Veronica Campbell,JAM,22.05,GOLD
26,ATH,200m Women,Allyson Felix,USA,22.18,SILVER
26,ATH,200m Women,Debbie Ferguson,BAH,22.30,BRONZE
26,ATH,400m Women,Tonique Williams-Darling,BAH,49.41,GOLD
26,ATH,400m Women,Ana Guevara,MEX,49.56,SILVER
26,ATH,400m Women,Natalia Antyukh,RUS,49.89,BRONZE
26,ATH,800m Women,Kelly Holmes,GBR,1:56.38,GOLD
26,ATH,800m Women,Hasna Benhassi,MAR,1:56.43,SILVER
26,ATH,800m Women,Jolanda Ceplak,SLO,1:56.43,BRONZE
26,ATH,1500m Women,Kelly Holmes,GBR,3:57.90,GOLD
26,ATH,1500m Women,Tatyana Tomashova,RUS,3:58.12,SILVER
26,ATH,1500m Women,Maria Cioncan,ROM,3:58.39,BRONZE
26,ATH,10000m Women,Huina Xing,CHN,30:24.36,GOLD
26,ATH,10000m Women,Ejigayehu Dibaba,ETH,30:24.98,SILVER
26,ATH,10000m Women,Derartu Tulu,ETH,30:26.42,BRONZE
26,ATH,Marathon Women,Mizuki Noguchi,JPN,2:26:20,GOLD
26,ATH,Marathon Women,Catherine Ndereba,KEN,2:26:32,SILVER
26,ATH,Marathon Women,Deena Kastor,USA,2:27:20,BRONZE
26,ATH,100m Hurdles Women,Joanna Hayes,USA,12.37,GOLD
26,ATH,100m Hurdles Women,Olena Krasovska,UKR,12.45,SILVER
26,ATH,100m Hurdles Women,Melissa Morrison,USA,12.56,BRONZE
26,ATH,400m Hurdles Women,Fani Halkia,GRE,52.82,GOLD
26,ATH,400m Hurdles Women,Ionela Tirlea-Manolache,ROM,53.38,SILVER
26,ATH,400m Hurdles Women,Tetiana Tereshchuk-Antipova,UKR,53.44,BRONZE
26,ATH,4x100m Relay Women,Veronica Campbell,JAM,41.73,GOLD
26,ATH,4x100m Relay Women,Aleen Bailey,JAM,41.73,GOLD
26,ATH,4x100m Relay Women,Sherone Simpson,JAM,41.73,GOLD
26,ATH,4x100m Relay Women,Tanya Lawrence,JAM,41.73,GOLD
26,ATH,4x100m Relay Women,Larisa Kruglova,RUS,42.27,SILVER
26,ATH,4x100m Relay Women,Irina Khabarova,RUS,42.27,SILVER
26,ATH,4x100m Relay Women,Olga Fyodorova,RUS,42.27,SILVER
26,ATH,4x100m Relay Women,Yuliya Tabakova,RUS,42.27,SILVER
26,ATH,4x100m Relay Women,Sylviane Felix,FRA,42.54,BRONZE
26,ATH,4x100m Relay Women,Muriel Hurtis,FRA,42.54,BRONZE
26,ATH,4x100m Relay Women,Christine Arron,FRA,42.54,BRONZE
26,ATH,4x100m Relay Women,Veronique Mang,FRA,42.54,BRONZE
26,ATH,4x400m Relay Women,Sanya Richards,USA,3:19.01,GOLD
26,ATH,4x400m Relay Women,Monique Henderson,USA,3:19.01,GOLD
