olympic_id,year,season,host_city,host_nation,country,sport_id,sport_key,sport,olympic_medals_by_sport,olympic_medals_score_by_sport,host_nation
39,1980,Winter,Lake Placid,USA,USA,52,SPE,Speed Skating,8,20,TRUE
40,1984,Winter,Sarajevo,SVN,CAN,52,SPE,Speed Skating,3,7,FALSE
40,1984,Winter,Sarajevo,SVN,GDR,52,SPE,Speed Skating,11,23,FALSE
40,1984,Winter,Sarajevo,SVN,JPN,52,SPE,Speed Skating,1,2,FALSE
40,1984,Winter,Sarajevo,SVN,NOR,52,SPE,Speed Skating,1,1,FALSE
40,1984,Winter,Sarajevo,SVN,SWE,52,SPE,Speed Skating,2,5,FALSE
40,1984,Winter,Sarajevo,SVN,URS,52,SPE,Speed Skating,9,16,FALSE
41,1988,Winter,Calgary,CAN,AUT,52,SPE,Speed Skating,2,3,FALSE
41,1988,Winter,Calgary,CAN,GDR,52,SPE,Speed Skating,13,25,FALSE
41,1988,Winter,Calgary,CAN,JPN,52,SPE,Speed Skating,1,1,FALSE
41,1988,Winter,Calgary,CAN,NED,52,SPE,Speed Skating,7,15,FALSE
41,1988,Winter,Calgary,CAN,SWE,52,SPE,Speed Skating,2,6,FALSE
41,1988,Winter,Calgary,CAN,URS,52,SPE,Speed Skating,2,4,FALSE
41,1988,Winter,Calgary,CAN,USA,52,SPE,Speed Skating,3,6,FALSE
42,1992,Winter,Albertville,FRA,AUT,52,SPE,Speed Skating,1,1,FALSE
42,1992,Winter,Albertville,FRA,CAN,52,SPE,Speed Skating,9,22,FALSE
42,1992,Winter,Albertville,FRA,CHN,52,SPE,Speed Skating,3,6,FALSE
42,1992,Winter,Albertville,FRA,GER,52,SPE,Speed Skating,11,24,FALSE
42,1992,Winter,Albertville,FRA,JPN,52,SPE,Speed Skating,8,9,FALSE
42,1992,Winter,Albertville,FRA,KOR,52,SPE,Speed Skating,7,18,FALSE
42,1992,Winter,Albertville,FRA,NED,52,SPE,Speed Skating,4,7,FALSE
42,1992,Winter,Albertville,FRA,NOR,52,SPE,Speed Skating,5,11,FALSE
42,1992,Winter,Albertville,FRA,PRK,52,SPE,Speed Skating,1,1,FALSE
42,1992,Winter,Albertville,FRA,URS,52,SPE,Speed Skating,4,4,FALSE
42,1992,Winter,Albertville,FRA,USA,52,SPE,Speed Skating,7,17,FALSE
43,1994,Winter,Lillehammer,NOR,AUS,52,SPE,Speed Skating,4,4,FALSE
43,1994,Winter,Lillehammer,NOR,AUT,52,SPE,Speed Skating,2,5,FALSE
43,1994,Winter,Lillehammer,NOR,BLR,52,SPE,Speed Skating,1,2,FALSE
43,1994,Winter,Lillehammer,NOR,CAN,52,SPE,Speed Skating,7,13,FALSE
43,1994,Winter,Lillehammer,NOR,CHN,52,SPE,Speed Skating,2,3,FALSE
43,1994,Winter,Lillehammer,NOR,GBR,52,SPE,Speed Skating,1,1,FALSE
43,1994,Winter,Lillehammer,NOR,GER,52,SPE,Speed Skating,6,10,FALSE
43,1994,Winter,Lillehammer,NOR,ITA,52,SPE,Speed Skating,5,14,FALSE
43,1994,Winter,Lillehammer,NOR,JPN,52,SPE,Speed Skating,2,2,FALSE
43,1994,Winter,Lillehammer,NOR,KOR,52,SPE,Speed Skating,9,24,FALSE
43,1994,Winter,Lillehammer,NOR,NED,52,SPE,Speed Skating,4,5,FALSE
43,1994,Winter,Lillehammer,NOR,NOR,52,SPE,Speed Skating,5,13,TRUE
43,1994,Winter,Lillehammer,NOR,RUS,52,SPE,Speed Skating,5,11,FALSE
43,1994,Winter,Lillehammer,NOR,USA,52,SPE,Speed Skating,13,25,FALSE
44,1998,Winter,Nagano,JPN,BEL,52,SPE,Speed Skating,1,1,FALSE
44,1998,Winter,Nagano,JPN,CAN,52,SPE,Speed Skating,15,29,FALSE
44,1998,Winter,Nagano,JPN,CHN,52,SPE,Speed Skating,12,20,FALSE
44,1998,Winter,Nagano,JPN,GER,52,SPE,Speed Skating,6,13,FALSE
44,1998,Winter,Nagano,JPN,JPN,52,SPE,Speed Skating,5,9,TRUE
44,1998,Winter,Nagano,JPN,KAZ,52,SPE,Speed Skating,1,1,FALSE
44,1998,Winter,Nagano,JPN,KOR,52,SPE,Speed Skating,12,28,FALSE
44,1998,Winter,Nagano,JPN,NED,52,SPE,Speed Skating,11,25,FALSE
44,1998,Winter,Nagano,JPN,NOR,52,SPE,Speed Skating,1,3,FALSE
44,1998,Winter,Nagano,JPN,USA,52,SPE,Speed Skating,2,3,FALSE
45,2002,Winter,Salt Lake City,USA,AUS,52,SPE,Speed Skating,1,3,FALSE
45,2002,Winter,Salt Lake City,USA,BUL,52,SPE,Speed Skating,2,3,FALSE
45,2002,Winter,Salt Lake City,USA,CAN,52,SPE,Speed Skating,15,28,FALSE
45,2002,Winter,Salt Lake City,USA,CHN,52,SPE,Speed Skating,13,22,FALSE
45,2002,Winter,Salt Lake City,USA,GER,52,SPE,Speed Skating,8,17,FALSE
45,2002,Winter,Salt Lake City,USA,ITA,52,SPE,Speed Skating,4,8,FALSE
45,2002,Winter,Salt Lake City,USA,JPN,52,SPE,Speed Skating,1,2,FALSE
45,2002,Winter,Salt Lake City,USA,KOR,52,SPE,Speed Skating,7,19,FALSE
45,2002,Winter,Salt Lake City,USA,NED,52,SPE,Speed Skating,8,19,FALSE
45,2002,Winter,Salt Lake City,USA,NOR,52,SPE,Speed Skating,2,2,FALSE
45,2002,Winter,Salt Lake City,USA,USA,52,SPE,Speed Skating,11,21,TRUE
46,2006,Winter,Turin,ITA,BUL,52,SPE,Speed Skating,1,2,FALSE
46,2006,Winter,Turin,ITA,CAN,52,SPE,Speed Skating,25,49,FALSE
46,2006,Winter,Turin,ITA,CHN,52,SPE,Speed Skating,7,11,FALSE
46,2006,Winter,Turin,ITA,GER,52,SPE,Speed Skating,7,18,FALSE
46,2006,Winter,Turin,ITA,ITA,52,SPE,Speed Skating,10,20,TRUE
46,2006,Winter,Turin,ITA,KOR,52,SPE,Speed Skating,17,44,FALSE
46,2006,Winter,Turin,ITA,NED,52,SPE,Speed Skating,13,21,FALSE
46,2006,Winter,Turin,ITA,RUS,52,SPE,Speed Skating,7,10,FALSE
46,2006,Winter,Turin,ITA,USA,52,SPE,Speed Skating,13,24,FALSE
1,1896,Summer,Athens,GRC,AUT,32,SWI,Swimming,2,5,FALSE
1,1896,Summer,Athens,GRC,GRE,32,SWI,Swimming,7,12,FALSE
1,1896,Summer,Athens,GRC,HUN,32,SWI,Swimming,2,6,FALSE
10,1932,Summer,Los Angeles,USA,AUS,32,SWI,Swimming,2,5,FALSE
10,1932,Summer,Los Angeles,USA,DEN,32,SWI,Swimming,1,1,FALSE
10,1932,Summer,Los Angeles,USA,FRA,32,SWI,Swimming,1,2,FALSE
10,1932,Summer,Los Angeles,USA,GBR,32,SWI,Swimming,5,5,FALSE
10,1932,Summer,Los Angeles,USA,HUN,32,SWI,Swimming,4,4,FALSE
10,1932,Summer,Los Angeles,USA,JPN,32,SWI,Swimming,15,36,FALSE
10,1932,Summer,Los Angeles,USA,NED,32,SWI,Swimming,5,10,FALSE
10,1932,Summer,Los Angeles,USA,PHI,32,SWI,Swimming,1,1,FALSE
10,1932,Summer,Los Angeles,USA,SAF,32,SWI,Swimming,1,1,FALSE
10,1932,Summer,Los Angeles,USA,USA,32,SWI,Swimming,16,37,TRUE
11,1936,Summer,Berlin,GER,ARG,32,SWI,Swimming,1,2,FALSE
11,1936,Summer,Berlin,GER,DEN,32,SWI,Swimming,2,3,FALSE
11,1936,Summer,Berlin,GER,GER,32,SWI,Swimming,7,13,TRUE
11,1936,Summer,Berlin,GER,HUN,32,SWI,Swimming,5,7,FALSE
11,1936,Summer,Berlin,GER,JPN,32,SWI,Swimming,14,30,FALSE
11,1936,Summer,Berlin,GER,NED,32,SWI,Swimming,8,23,FALSE
11,1936,Summer,Berlin,GER,USA,32,SWI,Swimming,14,24,FALSE
12,1948,Summer,London,GBR,AUS,32,SWI,Swimming,4,6,FALSE
12,1948,Summer,London,GBR,DEN,32,SWI,Swimming,7,16,FALSE
12,1948,Summer,London,GBR,FRA,32,SWI,Swimming,5,5,FALSE
12,1948,Summer,London,GBR,GBR,32,SWI,Swimming,1,1,TRUE
12,1948,Summer,London,GBR,HUN,32,SWI,Swimming,7,11,FALSE
12,1948,Summer,London,GBR,NED,32,SWI,Swimming,6,8,FALSE
12,1948,Summer,London,GBR,USA,32,SWI,Swimming,21,55,FALSE
13,1952,Summer,Helsinki,FIN,AUS,32,SWI,Swimming,1,3,FALSE
13,1952,Summer,Helsinki,FIN,BRA,32,SWI,Swimming,1,1,FALSE
13,1952,Summer,Helsinki,FIN,FRA,32,SWI,Swimming,6,9,FALSE
13,1952,Summer,Helsinki,FIN,GBR,32,SWI,Swimming,1,1,FALSE
13,1952,Summer,Helsinki,FIN,GER,32,SWI,Swimming,1,1,FALSE
13,1952,Summer,Helsinki,FIN,HUN,32,SWI,Swimming,10,26,FALSE
13,1952,Summer,Helsinki,FIN,JPN,32,SWI,Swimming,6,12,FALSE
13,1952,Summer,Helsinki,FIN,NED,32,SWI,Swimming,6,12,FALSE
13,1952,Summer,Helsinki,FIN,NZL,32,SWI,Swimming,1,1,FALSE
13,1952,Summer,Helsinki,FIN,SAF,32,SWI,Swimming,1,3,FALSE
13,1952,Summer,Helsinki,FIN,SWE,32,SWI,Swimming,2,2,FALSE
13,1952,Summer,Helsinki,FIN,USA,32,SWI,Swimming,15,31,FALSE
14,1956,Summer,Melbourne,AUS,AUS,32,SWI,Swimming,20,52,TRUE
14,1956,Summer,Melbourne,AUS,GBR,32,SWI,Swimming,2,4,FALSE
14,1956,Summer,Melbourne,AUS,GER,32,SWI,Swimming,2,4,FALSE
14,1956,Summer,Melbourne,AUS,HUN,32,SWI,Swimming,2,3,FALSE
14,1956,Summer,Melbourne,AUS,JPN,32,SWI,Swimming,5,11,FALSE
14,1956,Summer,Melbourne,AUS,SAF,32,SWI,Swimming,4,4,FALSE
14,1956,Summer,Melbourne,AUS,URS,32,SWI,Swimming,5,5,FALSE
14,1956,Summer,Melbourne,AUS,USA,32,SWI,Swimming,17,31,FALSE
15,1960,Summer,Rome,ITA,AUS,32,SWI,Swimming,25,49,FALSE
15,1960,Summer,Rome,ITA,BRA,32,SWI,Swimming,1,1,FALSE
15,1960,Summer,Rome,ITA,GBR,32,SWI,Swimming,3,6,FALSE
15,1960,Summer,Rome,ITA,GER,32,SWI,Swimming,10,11,FALSE
15,1960,Summer,Rome,ITA,JPN,32,SWI,Swimming,11,17,FALSE
15,1960,Summer,Rome,ITA,NED,32,SWI,Swimming,3,4,FALSE
15,1960,Summer,Rome,ITA,SWE,32,SWI,Swimming,1,2,FALSE
15,1960,Summer,Rome,ITA,USA,32,SWI,Swimming,27,72,FALSE
16,1964,Summer,Tokyo,JPN,AUS,32,SWI,Swimming,18,30,FALSE
16,1964,Summer,Tokyo,JPN,FRA,32,SWI,Swimming,1,2,FALSE
16,1964,Summer,Tokyo,JPN,GBR,32,SWI,Swimming,1,2,FALSE
16,1964,Summer,Tokyo,JPN,GER,32,SWI,Swimming,15,28,FALSE
16,1964,Summer,Tokyo,JPN,JPN,32,SWI,Swimming,4,4,TRUE
16,1964,Summer,Tokyo,JPN,NED,32,SWI,Swimming,9,14,FALSE
16,1964,Summer,Tokyo,JPN,URS,32,SWI,Swimming,7,10,FALSE
16,1964,Summer,Tokyo,JPN,USA,32,SWI,Swimming,44,108,FALSE
17,1968,Summer,MEX City,MEX,AUS,32,SWI,Swimming,18,32,FALSE
17,1968,Summer,MEX City,MEX,CAN,32,SWI,Swimming,7,10,FALSE
17,1968,Summer,MEX City,MEX,FRA,32,SWI,Swimming,1,1,FALSE
17,1968,Summer,MEX City,MEX,FRG,32,SWI,Swimming,5,5,FALSE
17,1968,Summer,MEX City,MEX,GBR,32,SWI,Swimming,1,2,FALSE
17,1968,Summer,MEX City,MEX,GDR,32,SWI,Swimming,12,25,FALSE
17,1968,Summer,MEX City,MEX,MEX,32,SWI,Swimming,2,4,TRUE
17,1968,Summer,MEX City,MEX,NED,32,SWI,Swimming,1,3,FALSE
17,1968,Summer,MEX City,MEX,URS,32,SWI,Swimming,16,23,FALSE
17,1968,Summer,MEX City,MEX,USA,32,SWI,Swimming,67,154,FALSE
17,1968,Summer,MEX City,MEX,YUG,32,SWI,Swimming,2,5,FALSE
18,1972,Summer,Munchen,GER,AUS,32,SWI,Swimming,10,24,FALSE
18,1972,Summer,Munchen,GER,CAN,32,SWI,Swimming,7,9,FALSE
18,1972,Summer,Munchen,GER,FRG,32,SWI,Swimming,13,17,FALSE
18,1972,Summer,Munchen,GER,GBR,32,SWI,Swimming,1,2,FALSE
18,1972,Summer,Munchen,GER,GDR,32,SWI,Swimming,21,39,FALSE
18,1972,Summer,Munchen,GER,HUN,32,SWI,Swimming,3,4,FALSE
18,1972,Summer,Munchen,GER,ITA,32,SWI,Swimming,3,4,FALSE
18,1972,Summer,Munchen,GER,JPN,32,SWI,Swimming,3,7,FALSE
18,1972,Summer,Munchen,GER,SWE,32,SWI,Swimming,2,6,FALSE
18,1972,Summer,Munchen,GER,URS,32,SWI,Swimming,11,16,FALSE
18,1972,Summer,Munchen,GER,USA,32,SWI,Swimming,58,136,FALSE
19,1976,Summer,Montreal,CAN,AUS,32,SWI,Swimming,1,1,FALSE
19,1976,Summer,Montreal,CAN,CAN,32,SWI,Swimming,17,22,TRUE
19,1976,Summer,Montreal,CAN,FRG,32,SWI,Swimming,5,5,FALSE
19,1976,Summer,Montreal,CAN,GBR,32,SWI,Swimming,6,9,FALSE
19,1976,Summer,Montreal,CAN,GDR,32,SWI,Swimming,25,62,FALSE
19,1976,Summer,Montreal,CAN,NED,32,SWI,Swimming,2,2,FALSE
19,1976,Summer,Montreal,CAN,URS,32,SWI,Swimming,12,20,FALSE
19,1976,Summer,Montreal,CAN,USA,32,SWI,Swimming,46,107,FALSE
2,1900,Summer,Paris,FRA,AUS,32,SWI,Swimming,2,6,FALSE
2,1900,Summer,Paris,FRA,AUT,32,SWI,Swimming,4,7,FALSE
2,1900,Summer,Paris,FRA,DEN,32,SWI,Swimming,1,1,FALSE
2,1900,Summer,Paris,FRA,GER,32,SWI,Swimming,6,18,FALSE
2,1900,Summer,Paris,FRA,FRA,32,SWI,Swimming,13,21,TRUE
2,1900,Summer,Paris,FRA,GBR,32,SWI,Swimming,3,7,FALSE
2,1900,Summer,Paris,FRA,HUN,32,SWI,Swimming,3,5,FALSE
2,1900,Summer,Paris,FRA,NED,32,SWI,Swimming,1,1,FALSE
20,1980,Summer,Moscow,RUS,AUS,32,SWI,Swimming,10,20,FALSE
20,1980,Summer,Moscow,RUS,BRA,32,SWI,Swimming,4,4,FALSE
20,1980,Summer,Moscow,RUS,DEN,32,SWI,Swimming,1,1,FALSE
20,1980,Summer,Moscow,RUS,ESP,32,SWI,Swimming,1,1,FALSE
20,1980,Summer,Moscow,RUS,GBR,32,SWI,Swimming,11,19,FALSE
20,1980,Summer,Moscow,RUS,GDR,32,SWI,Swimming,39,88,FALSE
20,1980,Summer,Moscow,RUS,HUN,32,SWI,Swimming,4,8,FALSE
20,1980,Summer,Moscow,RUS,NED,32,SWI,Swimming,4,4,FALSE
20,1980,Summer,Moscow,RUS,POL,32,SWI,Swimming,1,1,FALSE
20,1980,Summer,Moscow,RUS,SWE,32,SWI,Swimming,8,17,FALSE
20,1980,Summer,Moscow,RUS,URS,32,SWI,Swimming,31,65,FALSE
21,1984,Summer,Los Angeles,USA,AUS,32,SWI,Swimming,16,26,FALSE
21,1984,Summer,Los Angeles,USA,BEL,32,SWI,Swimming,1,1,FALSE
21,1984,Summer,Los Angeles,USA,BRA,32,SWI,Swimming,1,2,FALSE
21,1984,Summer,Los Angeles,USA,CAN,32,SWI,Swimming,18,32,FALSE
21,1984,Summer,Los Angeles,USA,FRA,32,SWI,Swimming,2,3,FALSE
21,1984,Summer,Los Angeles,USA,FRG,32,SWI,Swimming,19,32,FALSE
21,1984,Summer,Los Angeles,USA,GBR,32,SWI,Swimming,8,9,FALSE
21,1984,Summer,Los Angeles,USA,NED,32,SWI,Swimming,9,17,FALSE
21,1984,Summer,Los Angeles,USA,ROM,32,SWI,Swimming,1,1,FALSE
21,1984,Summer,Los Angeles,USA,SUI,32,SWI,Swimming,1,1,FALSE
21,1984,Summer,Los Angeles,USA,SUR,32,SWI,Swimming,1,1,FALSE
21,1984,Summer,Los Angeles,USA,SWE,32,SWI,Swimming,5,5,FALSE
21,1984,Summer,Los Angeles,USA,USA,32,SWI,Swimming,50,137,TRUE
21,1984,Summer,Los Angeles,USA,VEN,32,SWI,Swimming,1,1,FALSE
22,1988,Summer,Seoul,KOR,AUS,32,SWI,Swimming,3,6,FALSE
22,1988,Summer,Seoul,KOR,BUL,32,SWI,Swimming,3,6,FALSE
22,1988,Summer,Seoul,KOR,CAN,32,SWI,Swimming,8,12,FALSE
22,1988,Summer,Seoul,KOR,CHN,32,SWI,Swimming,4,7,FALSE
22,1988,Summer,Seoul,KOR,CRC,32,SWI,Swimming,1,2,FALSE
22,1988,Summer,Seoul,KOR,DEN,32,SWI,Swimming,1,2,FALSE
22,1988,Summer,Seoul,KOR,ESP,32,SWI,Swimming,1,1,FALSE
22,1988,Summer,Seoul,KOR,FRA,32,SWI,Swimming,2,2,FALSE
22,1988,Summer,Seoul,KOR,FRG,32,SWI,Swimming,6,9,FALSE
22,1988,Summer,Seoul,KOR,GBR,32,SWI,Swimming,3,6,FALSE
22,1988,Summer,Seoul,KOR,GDR,32,SWI,Swimming,40,85,FALSE
22,1988,Summer,Seoul,KOR,HUN,32,SWI,Swimming,6,16,FALSE
22,1988,Summer,Seoul,KOR,ITA,32,SWI,Swimming,1,1,FALSE
22,1988,Summer,Seoul,KOR,JPN,32,SWI,Swimming,1,3,FALSE
22,1988,Summer,Seoul,KOR,NED,32,SWI,Swimming,4,8,FALSE
22,1988,Summer,Seoul,KOR,NZL,32,SWI,Swimming,2,2,FALSE
22,1988,Summer,Seoul,KOR,POL,32,SWI,Swimming,1,1,FALSE
22,1988,Summer,Seoul,KOR,ROM,32,SWI,Swimming,2,3,FALSE
22,1988,Summer,Seoul,KOR,SUR,32,SWI,Swimming,1,3,FALSE
22,1988,Summer,Seoul,KOR,SWE,32,SWI,Swimming,1,2,FALSE
22,1988,Summer,Seoul,KOR,URS,32,SWI,Swimming,15,24,FALSE
22,1988,Summer,Seoul,KOR,USA,32,SWI,Swimming,33,76,FALSE
23,1992,Summer,Barcelona,ESP,AUS,32,SWI,Swimming,9,14,FALSE
23,1992,Summer,Barcelona,ESP,BRA,32,SWI,Swimming,1,2,FALSE
23,1992,Summer,Barcelona,ESP,CAN,32,SWI,Swimming,5,7,FALSE
23,1992,Summer,Barcelona,ESP,CHN,32,SWI,Swimming,13,30,FALSE
23,1992,Summer,Barcelona,ESP,ESP,32,SWI,Swimming,1,3,TRUE
23,1992,Summer,Barcelona,ESP,FIN,32,SWI,Swimming,1,1,FALSE
23,1992,Summer,Barcelona,ESP,FRA,32,SWI,Swimming,3,3,FALSE
23,1992,Summer,Barcelona,ESP,GBR,32,SWI,Swimming,1,1,FALSE
23,1992,Summer,Barcelona,ESP,GER,32,SWI,Swimming,28,39,FALSE
23,1992,Summer,Barcelona,ESP,HUN,32,SWI,Swimming,9,22,FALSE
23,1992,Summer,Barcelona,ESP,ITA,32,SWI,Swimming,2,2,FALSE
23,1992,Summer,Barcelona,ESP,JPN,32,SWI,Swimming,1,3,FALSE
23,1992,Summer,Barcelona,ESP,NZL,32,SWI,Swimming,1,2,FALSE
23,1992,Summer,Barcelona,ESP,POL,32,SWI,Swimming,1,2,FALSE
23,1992,Summer,Barcelona,ESP,SUR,32,SWI,Swimming,1,1,FALSE
23,1992,Summer,Barcelona,ESP,SWE,32,SWI,Swimming,6,11,FALSE
23,1992,Summer,Barcelona,ESP,URS,32,SWI,Swimming,30,66,FALSE
23,1992,Summer,Barcelona,ESP,USA,32,SWI,Swimming,59,144,FALSE
24,1996,Summer,Atlanta,USA,AUS,32,SWI,Swimming,25,38,FALSE
24,1996,Summer,Atlanta,USA,BEL,32,SWI,Swimming,1,3,FALSE
24,1996,Summer,Atlanta,USA,BRA,32,SWI,Swimming,3,4,FALSE
24,1996,Summer,Atlanta,USA,CAN,32,SWI,Swimming,3,4,FALSE
24,1996,Summer,Atlanta,USA,CHN,32,SWI,Swimming,12,20,FALSE
24,1996,Summer,Atlanta,USA,CRC,32,SWI,Swimming,1,3,FALSE
24,1996,Summer,Atlanta,USA,CUB,32,SWI,Swimming,2,3,FALSE
24,1996,Summer,Atlanta,USA,FIN,32,SWI,Swimming,1,2,FALSE
24,1996,Summer,Atlanta,USA,GBR,32,SWI,Swimming,2,3,FALSE
24,1996,Summer,Atlanta,USA,GER,32,SWI,Swimming,30,40,FALSE
24,1996,Summer,Atlanta,USA,HUN,32,SWI,Swimming,6,13,FALSE
24,1996,Summer,Atlanta,USA,IRL,32,SWI,Swimming,4,10,FALSE
24,1996,Summer,Atlanta,USA,ITA,32,SWI,Swimming,1,1,FALSE
24,1996,Summer,Atlanta,USA,NED,32,SWI,Swimming,2,2,FALSE
24,1996,Summer,Atlanta,USA,NZL,32,SWI,Swimming,2,6,FALSE
24,1996,Summer,Atlanta,USA,RSA,32,SWI,Swimming,3,7,FALSE
24,1996,Summer,Atlanta,USA,RUS,32,SWI,Swimming,18,38,FALSE
24,1996,Summer,Atlanta,USA,SWE,32,SWI,Swimming,4,8,FALSE
24,1996,Summer,Atlanta,USA,USA,32,SWI,Swimming,60,165,TRUE
25,2000,Summer,Sydney,AUS,AUS,32,SWI,Swimming,47,105,TRUE
25,2000,Summer,Sydney,AUS,BRA,32,SWI,Swimming,4,4,FALSE
25,2000,Summer,Sydney,AUS,CAN,32,SWI,Swimming,1,1,FALSE
25,2000,Summer,Sydney,AUS,CRC,32,SWI,Swimming,2,2,FALSE
25,2000,Summer,Sydney,AUS,ESP,32,SWI,Swimming,1,1,FALSE
25,2000,Summer,Sydney,AUS,FRA,32,SWI,Swimming,1,2,FALSE
25,2000,Summer,Sydney,AUS,GER,32,SWI,Swimming,11,11,FALSE
25,2000,Summer,Sydney,AUS,HUN,32,SWI,Swimming,1,3,FALSE
25,2000,Summer,Sydney,AUS,ITA,32,SWI,Swimming,6,13,FALSE
25,2000,Summer,Sydney,AUS,JPN,32,SWI,Swimming,7,9,FALSE
25,2000,Summer,Sydney,AUS,NED,32,SWI,Swimming,15,29,FALSE
25,2000,Summer,Sydney,AUS,ROM,32,SWI,Swimming,4,9,FALSE
25,2000,Summer,Sydney,AUS,RSA,32,SWI,Swimming,2,3,FALSE
25,2000,Summer,Sydney,AUS,RUS,32,SWI,Swimming,2,3,FALSE
25,2000,Summer,Sydney,AUS,SVK,32,SWI,Swimming,2,4,FALSE
25,2000,Summer,Sydney,AUS,SWE,32,SWI,Swimming,9,13,FALSE
25,2000,Summer,Sydney,AUS,UKR,32,SWI,Swimming,4,10,FALSE
25,2000,Summer,Sydney,AUS,USA,32,SWI,Swimming,65,157,FALSE
26,2004,Summer,Athens,GRC,ARG,32,SWI,Swimming,1,1,FALSE
26,2004,Summer,Athens,GRC,AUS,32,SWI,Swimming,31,76,FALSE
26,2004,Summer,Athens,GRC,AUT,32,SWI,Swimming,2,4,FALSE
26,2004,Summer,Athens,GRC,CHN,32,SWI,Swimming,6,13,FALSE
26,2004,Summer,Athens,GRC,CRO,32,SWI,Swimming,1,2,FALSE
26,2004,Summer,Athens,GRC,FRA,32,SWI,Swimming,6,10,FALSE
26,2004,Summer,Athens,GRC,GBR,32,SWI,Swimming,2,2,FALSE
26,2004,Summer,Athens,GRC,GER,32,SWI,Swimming,15,20,FALSE
26,2004,Summer,Athens,GRC,HUN,32,SWI,Swimming,2,3,FALSE
26,2004,Summer,Athens,GRC,ITA,32,SWI,Swimming,7,8,FALSE
26,2004,Summer,Athens,GRC,JPN,32,SWI,Swimming,11,18,FALSE
26,2004,Summer,Athens,GRC,NED,32,SWI,Swimming,15,26,FALSE
26,2004,Summer,Athens,GRC,POL,32,SWI,Swimming,3,7,FALSE
26,2004,Summer,Athens,GRC,ROM,32,SWI,Swimming,2,4,FALSE
26,2004,Summer,Athens,GRC,RSA,32,SWI,Swimming,6,15,FALSE
26,2004,Summer,Athens,GRC,RUS,32,SWI,Swimming,1,2,FALSE
26,2004,Summer,Athens,GRC,TRI,32,SWI,Swimming,1,1,FALSE
26,2004,Summer,Athens,GRC,UKR,32,SWI,Swimming,3,7,FALSE
26,2004,Summer,Athens,GRC,USA,32,SWI,Swimming,65,147,FALSE
26,2004,Summer,Athens,GRC,ZIM,32,SWI,Swimming,3,6,FALSE
3,1904,Summer,St. Louis,USA,AUT,32,SWI,Swimming,1,1,FALSE
3,1904,Summer,St. Louis,USA,GER,32,SWI,Swimming,8,18,FALSE
3,1904,Summer,St. Louis,USA,HUN,32,SWI,Swimming,4,9,FALSE
3,1904,Summer,St. Louis,USA,USA,32,SWI,Swimming,23,44,TRUE
4,1906,Summer,Athens,GRC,AUS,32,SWI,Swimming,1,1,FALSE
4,1906,Summer,Athens,GRC,AUT,32,SWI,Swimming,2,4,FALSE
4,1906,Summer,Athens,GRC,GER,32,SWI,Swimming,4,8,FALSE
4,1906,Summer,Athens,GRC,GBR,32,SWI,Swimming,8,12,FALSE
4,1906,Summer,Athens,GRC,HUN,32,SWI,Swimming,5,14,FALSE
4,1906,Summer,Athens,GRC,USA,32,SWI,Swimming,1,3,FALSE
47,2008,Summer,Beijing,CHN,AUS,32,SWI,Swimming,54,105,FALSE
47,2008,Summer,Beijing,CHN,AUT,32,SWI,Swimming,1,1,FALSE
47,2008,Summer,Beijing,CHN,BRA,32,SWI,Swimming,2,4,FALSE
47,2008,Summer,Beijing,CHN,CAN,32,SWI,Swimming,1,1,FALSE
47,2008,Summer,Beijing,CHN,CHN,32,SWI,Swimming,14,23,TRUE
47,2008,Summer,Beijing,CHN,DEN,32,SWI,Swimming,1,1,FALSE
47,2008,Summer,Beijing,CHN,FRA,32,SWI,Swimming,11,20,FALSE
47,2008,Summer,Beijing,CHN,GBR,32,SWI,Swimming,6,12,FALSE
47,2008,Summer,Beijing,CHN,GER,32,SWI,Swimming,3,7,FALSE
47,2008,Summer,Beijing,CHN,HUN,32,SWI,Swimming,3,6,FALSE
47,2008,Summer,Beijing,CHN,ITA,32,SWI,Swimming,2,5,FALSE
47,2008,Summer,Beijing,CHN,JPN,32,SWI,Swimming,8,12,FALSE
47,2008,Summer,Beijing,CHN,KOR,32,SWI,Swimming,2,5,FALSE
47,2008,Summer,Beijing,CHN,NED,32,SWI,Swimming,7,21,FALSE
47,2008,Summer,Beijing,CHN,NOR,32,SWI,Swimming,2,3,FALSE
47,2008,Summer,Beijing,CHN,RUS,32,SWI,Swimming,8,15,FALSE
47,2008,Summer,Beijing,CHN,SLO,32,SWI,Swimming,1,2,FALSE
47,2008,Summer,Beijing,CHN,SRB,32,SWI,Swimming,1,2,FALSE
47,2008,Summer,Beijing,CHN,TUN,32,SWI,Swimming,1,3,FALSE
47,2008,Summer,Beijing,CHN,USA,32,SWI,Swimming,68,151,FALSE
47,2008,Summer,Beijing,CHN,ZIM,32,SWI,Swimming,4,9,FALSE
5,1908,Summer,London,GBR,ANZ,32,SWI,Swimming,2,3,FALSE
5,1908,Summer,London,GBR,AUT,32,SWI,Swimming,1,1,FALSE
5,1908,Summer,London,GBR,DEN,32,SWI,Swimming,1,2,FALSE
5,1908,Summer,London,GBR,GER,32,SWI,Swimming,1,3,FALSE
5,1908,Summer,London,GBR,GBR,32,SWI,Swimming,10,26,TRUE
5,1908,Summer,London,GBR,HUN,32,SWI,Swimming,5,10,FALSE
